State,EPA Region,County,FIPS,Tract,Population,"1,3-Butadiene",Acetaldehyde,Aniline,Benzene,Ethylene Oxide,Formaldehyde,Naphthalene
NJ,EPA Region 2,Burlington,34005,34005700306,2542,1.48,2.16,0,4.09,0.7,16.6,1.76
NJ,EPA Region 2,Burlington,34005,34005700307,2782,1.48,2.18,0,4.26,1.02,16.67,1.73
NJ,EPA Region 2,Burlington,34005,34005700401,2051,1.5,2.17,0,4.13,0.65,16.72,1.8
NJ,EPA Region 2,Burlington,34005,34005700402,3345,1.46,2.16,0,4.04,0.67,16.66,1.77
NJ,EPA Region 2,Burlington,34005,34005700403,4438,1.5,2.16,0,4.12,0.65,16.67,1.75
NJ,EPA Region 2,Burlington,34005,34005700405,1643,1.51,2.17,0,4.14,0.63,16.71,1.73
NJ,EPA Region 2,Burlington,34005,34005700407,5529,1.55,2.21,0,4.63,1.14,16.99,1.81
NJ,EPA Region 2,Burlington,34005,34005700408,2125,1.5,2.22,0,4.69,1.28,17.11,1.76
NJ,EPA Region 2,Burlington,34005,34005700501,5483,1.41,2.18,0,4.27,1.24,16.74,1.62
NJ,EPA Region 2,Burlington,34005,34005700502,2215,1.47,2.18,0,4.26,0.99,16.72,1.73
NJ,EPA Region 2,Burlington,34005,34005700503,3713,1.38,2.17,0,4.11,1.18,16.6,1.54
NJ,EPA Region 2,Burlington,34005,34005700504,3136,1.39,2.17,0,4.07,1.13,16.6,1.5
NJ,EPA Region 2,Burlington,34005,34005700505,6179,1.36,2.17,0,4.08,1.05,16.59,1.52
NJ,EPA Region 2,Burlington,34005,34005700602,6505,1.38,2.17,0,4.11,1.19,16.58,1.59
NJ,EPA Region 2,Burlington,34005,34005700603,5621,1.54,2.18,0,4.23,1.25,16.65,1.88
NJ,EPA Region 2,Burlington,34005,34005700605,4770,1.48,2.19,0,4.36,1.21,16.69,1.72
NJ,EPA Region 2,Burlington,34005,34005700701,3205,1.61,2.2,0,4.41,1.68,16.79,2.07
NJ,EPA Region 2,Burlington,34005,34005700702,2451,1.56,2.2,0,4.42,2.21,16.73,1.95
NJ,EPA Region 2,Burlington,34005,34005700703,2423,1.59,2.2,0,4.52,2.24,16.77,2
NJ,EPA Region 2,Burlington,34005,34005700800,4283,1.61,2.21,0,4.55,1.82,16.81,2.05
NJ,EPA Region 2,Burlington,34005,34005700900,2577,1.52,2.19,0,4.35,0.92,16.73,1.84
NJ,EPA Region 2,Burlington,34005,34005701001,4862,1.48,2.19,0,4.29,0.98,16.69,1.78
NJ,EPA Region 2,Burlington,34005,34005701002,4019,1.52,2.2,0,4.32,0.89,16.73,1.79
NJ,EPA Region 2,Burlington,34005,34005701102,5516,1.27,2.16,0,3.8,0.76,16.48,1.49
NJ,EPA Region 2,Burlington,34005,34005701103,6371,1.38,2.17,0,3.99,0.76,16.59,1.58
NJ,EPA Region 2,Burlington,34005,34005701104,4556,1.45,2.18,0,4.15,0.85,16.73,1.7
NJ,EPA Region 2,Burlington,34005,34005701105,6151,1.38,2.18,0,4.06,0.81,16.64,1.61
NJ,EPA Region 2,Burlington,34005,34005701201,2967,1.4,2.18,0,4.06,0.8,16.68,1.63
NJ,EPA Region 2,Burlington,34005,34005701203,1857,1.38,2.18,0,4.02,0.78,16.62,1.61
NJ,EPA Region 2,Burlington,34005,34005701204,2818,1.42,2.18,0,4.14,0.83,16.66,1.66
NJ,EPA Region 2,Burlington,34005,34005701205,2278,1.39,2.17,0,4.02,0.83,16.7,1.64
NJ,EPA Region 2,Burlington,34005,34005701301,4426,1.45,2.14,0,4.26,0.76,16.63,1.81
NJ,EPA Region 2,Burlington,34005,34005701302,2649,1.34,2.16,0,4.21,0.39,16.49,1.64
NJ,EPA Region 2,Burlington,34005,34005701303,5034,1.3,2.17,0,4.2,0.59,16.45,1.6
NJ,EPA Region 2,Burlington,34005,34005701401,6495,1.15,2.18,0,3.6,1.02,16.56,1.48
NJ,EPA Region 2,Burlington,34005,34005701402,2049,1.09,2.17,0,3.83,0.87,16.06,1.38
NJ,EPA Region 2,Burlington,34005,34005701502,3724,1.22,2.17,0,3.82,1.14,16.68,1.54
NJ,EPA Region 2,Burlington,34005,34005701700,3924,1.27,2.23,0,4.12,1.03,17.42,1.86
NJ,EPA Region 2,Burlington,34005,34005702101,2887,1.04,2.32,0,3.5,2.47,17.21,1.79
NJ,EPA Region 2,Burlington,34005,34005702203,3309,0.86,2.25,0,3.45,0.92,15.91,1.16
NJ,EPA Region 2,Burlington,34005,34005702204,2289,1,2.28,0,3.41,0.51,16.82,1.71
NJ,EPA Region 2,Burlington,34005,34005702206,1875,1.06,2.44,0,3.59,0.31,18.03,2.13
NJ,EPA Region 2,Burlington,34005,34005702207,3682,0.97,2.3,0,3.24,0.35,17.02,1.66
NJ,EPA Region 2,Burlington,34005,34005702208,7064,0.84,2.35,0,3.19,0.57,16.73,1.47
NJ,EPA Region 2,Burlington,34005,34005702209,3065,0.99,2.33,0,3.35,0.35,17.24,1.76
NJ,EPA Region 2,Burlington,34005,34005702210,4863,1.01,2.31,0,3.38,0.37,17.15,1.73
NJ,EPA Region 2,Burlington,34005,34005702300,1409,0.98,2.26,0,3.41,0.6,16.58,1.57
NJ,EPA Region 2,Burlington,34005,34005702400,3414,1.05,2.18,0,3.5,0.76,16.15,1.37
NJ,EPA Region 2,Burlington,34005,34005702500,6069,0.99,2.13,0,3.27,0.82,15.72,1.17
NJ,EPA Region 2,Burlington,34005,34005702601,4058,1.01,2.14,0,3.38,0.89,15.79,1.23
NJ,EPA Region 2,Burlington,34005,34005702603,2316,1.02,2.15,0,3.49,0.89,15.87,1.25
NJ,EPA Region 2,Burlington,34005,34005702700,8813,1.17,2.16,0,3.75,0.9,16.19,1.41
NJ,EPA Region 2,Burlington,34005,34005702801,2077,1.38,2.17,0,4.01,0.8,16.6,1.58
NJ,EPA Region 2,Burlington,34005,34005702802,3390,1.34,2.16,0,3.94,0.84,16.52,1.57
NJ,EPA Region 2,Burlington,34005,34005702803,3936,1.36,2.17,0,3.96,0.81,16.56,1.56
NJ,EPA Region 2,Burlington,34005,34005702804,2647,1.38,2.17,0,4.04,0.84,16.55,1.58
NJ,EPA Region 2,Burlington,34005,34005702805,3812,1.36,2.16,0,3.95,0.84,16.5,1.57
NJ,EPA Region 2,Burlington,34005,34005702806,3792,1.4,2.17,0,4.05,0.87,16.59,1.63
NJ,EPA Region 2,Burlington,34005,34005702807,3184,1.42,2.18,0,4.15,0.87,16.61,1.67
NJ,EPA Region 2,Burlington,34005,34005702808,3356,1.4,2.17,0,4.09,0.89,16.56,1.63
NJ,EPA Region 2,Burlington,34005,34005702809,1402,1.43,2.18,0,4.13,0.89,16.59,1.68
NJ,EPA Region 2,Burlington,34005,34005702810,1405,1.43,2.18,0,4.11,0.93,16.58,1.61
NJ,EPA Region 2,Burlington,34005,34005702811,2628,1.34,2.16,0,3.98,0.51,16.55,1.5
NJ,EPA Region 2,Burlington,34005,34005702905,4120,1.31,2.16,0,3.98,1.17,16.6,1.44
NJ,EPA Region 2,Burlington,34005,34005702906,2140,1.46,2.21,0,4.48,1.24,16.96,1.65
NJ,EPA Region 2,Burlington,34005,34005702907,2935,1.29,2.15,0,3.79,1.11,16.44,1.34
NJ,EPA Region 2,Burlington,34005,34005702908,4423,1.26,2.15,0,3.72,1.06,16.4,1.31
NJ,EPA Region 2,Burlington,34005,34005702909,6191,1.38,2.17,0,4.08,1.07,16.63,1.47
NJ,EPA Region 2,Burlington,34005,34005702910,5585,1.23,2.14,0,3.66,0.99,16.37,1.3
NJ,EPA Region 2,Burlington,34005,34005702913,4401,1.28,2.15,0,3.77,0.63,16.47,1.37
NJ,EPA Region 2,Burlington,34005,34005702914,4205,1.33,2.16,0,3.96,0.35,16.55,1.41
NJ,EPA Region 2,Burlington,34005,34005702915,4262,1.23,2.14,0,3.63,0.65,16.36,1.32
NJ,EPA Region 2,Burlington,34005,34005702917,1911,1.2,2.13,0,3.55,0.33,16.32,1.3
NJ,EPA Region 2,Burlington,34005,34005702918,1691,1.18,2.13,0,3.46,0.54,16.24,1.26
NJ,EPA Region 2,Burlington,34005,34005703000,6110,1.2,2.17,0,3.84,0.62,16.32,1.36
NJ,EPA Region 2,Burlington,34005,34005703102,2673,1.12,2.18,0,3.78,0.9,16.07,1.35
NJ,EPA Region 2,Burlington,34005,34005703103,4768,1.04,2.17,0,3.61,0.85,15.99,1.23
NJ,EPA Region 2,Burlington,34005,34005703104,5118,1.11,2.18,0,3.79,0.89,16.08,1.3
NJ,EPA Region 2,Burlington,34005,34005703201,3687,0.87,2.18,0,3.11,0.75,15.76,1.03
NJ,EPA Region 2,Burlington,34005,34005703202,2665,0.9,2.14,0,3.04,0.68,15.77,1.07
NJ,EPA Region 2,Burlington,34005,34005703203,4112,0.86,2.2,0,3.16,0.82,15.78,1.06
NJ,EPA Region 2,Burlington,34005,34005703600,6946,0.8,2.21,0,2.93,0.58,15.93,1.04
NJ,EPA Region 2,Burlington,34005,34005703700,6493,0.8,2.2,0,2.86,0.46,15.97,1.02
NJ,EPA Region 2,Burlington,34005,34005703801,6998,0.95,2.18,0,3.26,0.58,15.98,1.14
NJ,EPA Region 2,Burlington,34005,34005703802,3894,0.98,2.15,0,3.38,0.85,15.87,1.13
NJ,EPA Region 2,Burlington,34005,34005703803,4897,1.01,2.21,0,3.64,0.64,16.24,1.29
NJ,EPA Region 2,Burlington,34005,34005703804,7244,1.01,2.2,0,3.47,1.02,16.15,1.21
NJ,EPA Region 2,Burlington,34005,34005703900,4146,0.89,2.19,0,3.2,0.43,16.06,1.14
NJ,EPA Region 2,Burlington,34005,34005704004,3701,1.28,2.18,0,3.89,0.62,16.6,1.39
NJ,EPA Region 2,Burlington,34005,34005704005,3757,1.31,2.18,0,4.04,0.77,16.69,1.45
NJ,EPA Region 2,Burlington,34005,34005704006,2228,1.3,2.18,0,3.93,0.52,16.65,1.41
NJ,EPA Region 2,Burlington,34005,34005704007,3722,1.22,2.16,0,3.67,0.47,16.51,1.32
NJ,EPA Region 2,Burlington,34005,34005704008,5283,1.23,2.16,0,3.66,0.47,16.45,1.27
NJ,EPA Region 2,Burlington,34005,34005704009,4569,1.17,2.15,0,3.53,0.48,16.33,1.23
NJ,EPA Region 2,Burlington,34005,34005704011,3137,1.09,2.16,0,3.41,1.09,16.24,1.16
NJ,EPA Region 2,Burlington,34005,34005704012,5888,1.14,2.15,0,3.47,0.73,16.24,1.18
NJ,EPA Region 2,Burlington,34005,34005704013,5398,1.22,2.16,0,3.67,0.62,16.46,1.31
NJ,EPA Region 2,Burlington,34005,34005704014,7855,1.17,2.12,0,3.43,0.92,16.23,1.2
NJ,EPA Region 2,Burlington,34005,34005704200,8183,1.26,2.24,0,4.04,1.02,17.53,1.88
NJ,EPA Region 2,Burlington,34005,34005704302,4616,1.05,2.13,0,3.36,1.12,16.16,1.3
NJ,EPA Region 2,Burlington,34005,34005704500,5480,1.03,2.24,0,3.54,1.1,16.56,1.57
NJ,EPA Region 2,Burlington,34005,34005704600,3162,1.04,2.16,0,3.58,0.91,15.94,1.27
NJ,EPA Region 2,Burlington,34005,34005704700,3918,0.63,2.2,0,2.59,0.57,15.33,0.84
NJ,EPA Region 2,Burlington,34005,34005704801,3122,1.04,2.32,0,3.53,0.85,17.22,1.8
NJ,EPA Region 2,Burlington,34005,34005704802,5318,1.05,2.33,0,3.62,0.41,17.24,1.81
NJ,EPA Region 2,Burlington,34005,34005981802,3083,1.16,2.17,0,3.7,1.14,16.69,1.5
NJ,EPA Region 2,Burlington,34005,34005982111,823,1.01,2.32,0,3.44,0.39,17.18,1.75
NJ,EPA Region 2,Camden,34007,34007600200,2131,1.62,2.21,0,4.65,1.22,17.08,1.9
NJ,EPA Region 2,Camden,34007,34007600400,3237,1.66,2.22,0,4.78,1.29,17.18,2
NJ,EPA Region 2,Camden,34007,34007600700,1475,1.69,2.22,0,4.84,3.28,17.2,2.23
NJ,EPA Region 2,Camden,34007,34007600800,5053,1.64,2.2,0,4.63,3.23,17.06,2.1
NJ,EPA Region 2,Camden,34007,34007600900,4456,1.65,2.2,0,4.62,3.05,17.08,2.04
NJ,EPA Region 2,Camden,34007,34007601000,5624,1.67,2.2,0,4.64,2.92,17.04,2.04
NJ,EPA Region 2,Camden,34007,34007601101,3268,1.66,2.2,0,4.59,2.87,17.07,1.99
NJ,EPA Region 2,Camden,34007,34007601102,5567,1.59,2.18,0,4.42,2.76,16.89,1.93
NJ,EPA Region 2,Camden,34007,34007601200,6660,1.57,2.18,0,4.33,2.81,16.88,1.89
NJ,EPA Region 2,Camden,34007,34007601300,5184,1.6,2.19,0,4.45,2.87,16.98,1.91
NJ,EPA Region 2,Camden,34007,34007601400,4494,1.58,2.2,0,4.49,1.18,17,1.85
NJ,EPA Region 2,Camden,34007,34007601500,6058,1.59,2.2,0,4.5,1.16,17,1.81
NJ,EPA Region 2,Camden,34007,34007601600,2316,1.6,2.21,0,4.6,1.22,17.06,1.87
NJ,EPA Region 2,Camden,34007,34007601700,2951,1.59,2.2,0,4.54,1.23,17.03,1.83
NJ,EPA Region 2,Camden,34007,34007601800,1291,1.62,2.22,0,4.75,1.26,17.14,1.92
NJ,EPA Region 2,Camden,34007,34007601900,2879,1.65,2.21,0,4.7,1.23,17.09,1.83
NJ,EPA Region 2,Camden,34007,34007602000,6799,1.66,2.21,0,4.66,1.2,17.1,1.8
NJ,EPA Region 2,Camden,34007,34007602503,2567,1.58,2.18,0,4.39,2.7,16.89,1.85
NJ,EPA Region 2,Camden,34007,34007602601,2684,1.53,2.17,0,4.19,2.09,16.77,1.79
NJ,EPA Region 2,Camden,34007,34007602602,2883,1.56,2.18,0,4.33,2.66,16.85,1.86
NJ,EPA Region 2,Camden,34007,34007602901,4806,1.57,2.18,0,4.3,0.7,16.78,1.85
NJ,EPA Region 2,Camden,34007,34007602902,3220,1.55,2.17,0,4.24,0.71,16.74,1.84
NJ,EPA Region 2,Camden,34007,34007603001,3726,1.61,2.18,0,4.37,0.79,16.81,1.88
NJ,EPA Region 2,Camden,34007,34007603002,5012,1.67,2.19,0,4.54,1.43,16.91,1.94
NJ,EPA Region 2,Camden,34007,34007603100,3821,1.55,2.17,0,4.25,0.97,16.78,1.84
NJ,EPA Region 2,Camden,34007,34007603200,7055,1.57,2.18,0,4.29,0.79,16.81,1.79
NJ,EPA Region 2,Camden,34007,34007603301,5660,1.52,2.17,0,4.18,0.54,16.73,1.69
NJ,EPA Region 2,Camden,34007,34007603302,6072,1.49,2.17,0,4.2,0.8,16.77,1.71
NJ,EPA Region 2,Camden,34007,34007603303,2703,1.42,2.15,0,3.89,0.53,16.58,1.56
NJ,EPA Region 2,Camden,34007,34007603400,6920,1.48,2.21,0,4.48,0.89,16.96,1.69
NJ,EPA Region 2,Camden,34007,34007603501,6237,1.37,2.2,0,4.26,0.69,16.85,1.56
NJ,EPA Region 2,Camden,34007,34007603503,4747,1.37,2.2,0,4.18,0.59,16.78,1.49
NJ,EPA Region 2,Camden,34007,34007603504,2690,1.37,2.2,0,4.21,0.61,16.79,1.5
NJ,EPA Region 2,Camden,34007,34007603505,3459,1.41,2.21,0,4.32,1.48,16.85,1.53
NJ,EPA Region 2,Camden,34007,34007603506,6379,1.31,2.19,0,3.98,0.55,16.69,1.43
NJ,EPA Region 2,Camden,34007,34007603507,7081,1.33,2.19,0,4.01,0.53,16.67,1.41
NJ,EPA Region 2,Camden,34007,34007603601,3616,1.44,2.17,0,4.02,0.66,16.7,1.47
NJ,EPA Region 2,Camden,34007,34007603602,2498,1.6,2.21,0,4.49,0.48,16.91,1.6
NJ,EPA Region 2,Camden,34007,34007603603,2387,1.56,2.21,0,4.51,0.53,16.94,1.64
NJ,EPA Region 2,Camden,34007,34007603700,3541,1.66,2.19,0,4.34,0.26,16.85,1.6
NJ,EPA Region 2,Camden,34007,34007603800,5173,1.5,2.18,0,4.2,0.99,16.85,1.62
NJ,EPA Region 2,Camden,34007,34007603901,4874,1.52,2.19,0,4.26,1.04,16.88,1.61
NJ,EPA Region 2,Camden,34007,34007603902,2940,1.58,2.2,0,4.45,1.06,17,1.68
NJ,EPA Region 2,Camden,34007,34007604100,2978,1.58,2.2,0,4.46,1.16,16.97,1.75
NJ,EPA Region 2,Camden,34007,34007604200,3387,1.6,2.2,0,4.49,1.08,17.02,1.75
NJ,EPA Region 2,Camden,34007,34007604300,3687,1.56,2.2,0,4.38,1.02,16.96,1.7
NJ,EPA Region 2,Camden,34007,34007604400,3207,1.55,2.2,0,4.35,1.08,16.97,1.7
NJ,EPA Region 2,Camden,34007,34007604600,2107,1.75,2.22,0,4.65,1.13,17.13,1.77
NJ,EPA Region 2,Camden,34007,34007604700,1931,1.52,2.19,0,4.3,1.09,16.94,1.67
NJ,EPA Region 2,Camden,34007,34007605100,2394,1.69,2.22,0,4.69,1.19,17.13,1.81
NJ,EPA Region 2,Camden,34007,34007605200,2617,1.66,2.21,0,4.69,1.25,17.14,1.79
NJ,EPA Region 2,Camden,34007,34007605300,1955,1.56,2.2,0,4.47,1.3,17.02,1.75
NJ,EPA Region 2,Camden,34007,34007605400,2652,1.53,2.19,0,4.39,1.17,17,1.67
NJ,EPA Region 2,Camden,34007,34007605602,2827,1.51,2.19,0,4.32,1.11,16.94,1.63
NJ,EPA Region 2,Camden,34007,34007605700,3582,1.64,2.21,0,4.58,1.05,17.05,1.7
NJ,EPA Region 2,Camden,34007,34007605800,2897,1.59,2.2,0,4.44,1.1,17.02,1.65
NJ,EPA Region 2,Camden,34007,34007605900,2573,1.53,2.19,0,4.35,1.1,16.97,1.61
NJ,EPA Region 2,Camden,34007,34007606000,2003,1.59,2.2,0,4.39,1.01,16.95,1.61
NJ,EPA Region 2,Camden,34007,34007606100,2339,1.51,2.18,0,4.15,1,16.78,1.55
NJ,EPA Region 2,Camden,34007,34007606200,3965,1.45,2.17,0,4.06,0.91,16.71,1.53
NJ,EPA Region 2,Camden,34007,34007606300,2237,1.44,2.16,0,3.96,0.96,16.68,1.49
NJ,EPA Region 2,Camden,34007,34007606400,3057,1.47,2.17,0,4.07,0.98,16.76,1.51
NJ,EPA Region 2,Camden,34007,34007606500,2945,1.57,2.19,0,4.31,0.95,16.87,1.54
NJ,EPA Region 2,Camden,34007,34007606600,2288,1.54,2.19,0,4.29,0.99,16.89,1.56
NJ,EPA Region 2,Camden,34007,34007606700,4695,1.57,2.19,0,4.36,1.03,16.93,1.58
NJ,EPA Region 2,Camden,34007,34007606800,3942,1.57,2.2,0,4.46,1.09,17.03,1.64
NJ,EPA Region 2,Camden,34007,34007607000,4677,1.56,2.19,0,4.41,1.26,17.01,1.69
NJ,EPA Region 2,Camden,34007,34007607100,3902,1.51,2.19,0,4.25,1.1,16.95,1.58
NJ,EPA Region 2,Camden,34007,34007607200,4566,1.63,2.19,0,4.32,1.06,16.92,1.56
NJ,EPA Region 2,Camden,34007,34007607300,4339,1.46,2.17,0,4.02,0.98,16.7,1.44
NJ,EPA Region 2,Camden,34007,34007607401,2947,1.43,2.16,0,3.91,0.97,16.55,1.38
NJ,EPA Region 2,Camden,34007,34007607402,2204,1.45,2.19,0,4.19,2.43,16.74,1.45
NJ,EPA Region 2,Camden,34007,34007607502,6017,1.31,2.18,0,3.98,1.05,16.63,1.38
NJ,EPA Region 2,Camden,34007,34007607503,6540,1.24,2.17,0,3.75,0.5,16.52,1.32
NJ,EPA Region 2,Camden,34007,34007607504,3692,1.19,2.15,0,3.53,0.61,16.35,1.2
NJ,EPA Region 2,Camden,34007,34007607505,4749,1.28,2.17,0,3.81,0.62,16.51,1.3
NJ,EPA Region 2,Camden,34007,34007607506,3030,1.29,2.18,0,3.9,1,16.64,1.39
NJ,EPA Region 2,Camden,34007,34007607507,5103,1.37,2.19,0,4.12,2.94,16.74,1.45
NJ,EPA Region 2,Camden,34007,34007607600,2274,1.26,2.17,0,3.79,0.64,16.52,1.31
NJ,EPA Region 2,Camden,34007,34007607701,6030,1.21,2.16,0,3.69,0.84,16.45,1.26
NJ,EPA Region 2,Camden,34007,34007607702,3910,1.29,2.17,0,3.87,2.54,16.56,1.33
NJ,EPA Region 2,Camden,34007,34007607801,5368,1.2,2.18,0,3.99,1.8,16.39,1.33
NJ,EPA Region 2,Camden,34007,34007607802,2305,1.26,2.17,0,3.88,2.82,16.51,1.33
NJ,EPA Region 2,Camden,34007,34007607900,1908,1.33,2.18,0,3.94,3.14,16.63,1.37
NJ,EPA Region 2,Camden,34007,34007608001,3507,1.44,2.2,0,4.17,3.04,16.73,1.43
NJ,EPA Region 2,Camden,34007,34007608202,4101,1.3,2.15,0,3.85,1.16,16.41,1.31
NJ,EPA Region 2,Camden,34007,34007608205,4117,1.36,2.14,0,3.8,1.05,16.5,1.34
NJ,EPA Region 2,Camden,34007,34007608206,3569,1.4,2.15,0,3.9,1.05,16.6,1.4
NJ,EPA Region 2,Camden,34007,34007608209,3544,1.19,2.12,0,3.81,1.02,16.15,1.26
NJ,EPA Region 2,Camden,34007,34007608210,3523,1.06,2.08,0,3.61,0.94,15.87,1.15
NJ,EPA Region 2,Camden,34007,34007608211,5615,1.14,2.15,0,3.87,1.25,16.17,1.26
NJ,EPA Region 2,Camden,34007,34007608302,4786,1.47,2.17,0,4.1,1.15,16.79,1.49
NJ,EPA Region 2,Camden,34007,34007608303,3077,1.2,2.11,0,3.98,1,16.08,1.3
NJ,EPA Region 2,Camden,34007,34007608304,6047,1.26,2.12,0,3.85,0.97,16.24,1.3
NJ,EPA Region 2,Camden,34007,34007608401,4149,1.04,2.15,0,3.55,1.28,16.05,1.15
NJ,EPA Region 2,Camden,34007,34007608402,3683,1.06,2.15,0,3.56,1.26,16.03,1.14
NJ,EPA Region 2,Camden,34007,34007608403,7504,1.12,2.15,0,3.6,1.4,16.09,1.17
NJ,EPA Region 2,Camden,34007,34007608404,6593,1.17,2.17,0,3.92,1.46,16.23,1.26
NJ,EPA Region 2,Camden,34007,34007608503,2780,1.11,2.16,0,3.79,1.28,16.19,1.25
NJ,EPA Region 2,Camden,34007,34007608504,2897,1.12,2.16,0,3.78,1.29,16.17,1.24
NJ,EPA Region 2,Camden,34007,34007608600,5000,1.15,2.16,0,3.66,1.63,16.3,1.24
NJ,EPA Region 2,Camden,34007,34007608700,7588,1.15,2.16,0,3.67,0.34,16.16,1.19
NJ,EPA Region 2,Camden,34007,34007608800,5357,1.25,2.16,0,3.64,0.65,16.39,1.22
NJ,EPA Region 2,Camden,34007,34007608901,5720,1.01,2.32,0,3.68,1.27,17.2,1.59
NJ,EPA Region 2,Camden,34007,34007608903,3443,0.98,2.35,0,3.53,1.11,17.33,1.62
NJ,EPA Region 2,Camden,34007,34007608904,1486,0.94,2.36,0,3.36,0.77,17.48,1.63
NJ,EPA Region 2,Camden,34007,34007609000,1634,0.99,2.38,0,3.6,1.72,17.58,1.7
NJ,EPA Region 2,Camden,34007,34007609103,5439,1.06,2.22,0,3.59,0.79,16.53,1.33
NJ,EPA Region 2,Camden,34007,34007609201,4494,1.07,2.14,0,3.44,1.29,15.99,1.09
NJ,EPA Region 2,Camden,34007,34007609202,4773,0.95,2.13,0,3.22,0.97,15.88,1.02
NJ,EPA Region 2,Camden,34007,34007609203,9101,1.02,2.13,0,3.37,1.19,15.95,1.07
NJ,EPA Region 2,Camden,34007,34007609204,4033,0.95,2.12,0,3.14,0.6,15.83,1
NJ,EPA Region 2,Camden,34007,34007609205,6719,0.92,2.26,0,3.3,0.95,16.75,1.37
NJ,EPA Region 2,Camden,34007,34007610300,2328,1.73,2.23,0,4.92,2.51,17.26,2.18
NJ,EPA Region 2,Camden,34007,34007610400,5573,1.8,2.24,0,5.1,1.32,17.34,2.16
NJ,EPA Region 2,Camden,34007,34007610500,6603,1.57,2.18,0,4.39,1.42,16.86,1.93
NJ,EPA Region 2,Camden,34007,34007610600,1254,1.75,2.23,0,4.79,1.08,17.17,1.89
NJ,EPA Region 2,Camden,34007,34007610800,3130,1.49,2.16,0,4.18,0.75,16.7,1.87
NJ,EPA Region 2,Camden,34007,34007610900,3433,1.55,2.2,0,4.48,1.12,17.01,1.69
NJ,EPA Region 2,Camden,34007,34007611000,6445,1.61,2.21,0,4.68,1.3,17.16,1.85
NJ,EPA Region 2,Camden,34007,34007611100,2964,1.63,2.21,0,4.56,1.15,17.11,1.71
NJ,EPA Region 2,Camden,34007,34007611200,4403,1.36,2.18,0,4.03,2.83,16.67,1.4
NJ,EPA Region 2,Camden,34007,34007611300,4328,1.13,2.09,0,3.76,0.94,15.96,1.21
NJ,EPA Region 2,Camden,34007,34007611400,4568,1.07,2.15,0,3.54,1.07,16.04,1.15
NJ,EPA Region 2,Camden,34007,34007611500,4940,0.88,2.35,0,3.28,1.02,17.44,1.6
NJ,EPA Region 2,Camden,34007,34007611600,4397,1.77,2.22,0,4.71,1.14,17.15,1.81
NJ,EPA Region 2,Camden,34007,34007611700,2992,1.68,2.22,0,4.67,1.16,17.12,1.75
NJ,EPA Region 2,Cape May,34009,34009020101,3856,0.44,1.51,0,2.23,0.46,11.92,0.55
NJ,EPA Region 2,Cape May,34009,34009020102,2371,0.42,1.37,0,2.79,0.69,10.93,0.59
NJ,EPA Region 2,Cape May,34009,34009020201,1328,0.46,1.54,0,2.29,0.49,12.08,0.56
NJ,EPA Region 2,Cape May,34009,34009020203,2290,0.44,1.37,0,2.76,0.56,10.95,0.95
NJ,EPA Region 2,Cape May,34009,34009020205,937,0.44,1.47,0,2.66,0.47,11.54,0.56
NJ,EPA Region 2,Cape May,34009,34009020206,919,0.41,1.36,0,2.81,0.49,10.85,0.58
NJ,EPA Region 2,Cape May,34009,34009020301,4439,0.57,1.73,0,2.64,0.59,13.29,0.68
NJ,EPA Region 2,Cape May,34009,34009020302,4714,0.55,1.72,0,2.5,0.53,13.2,0.63
NJ,EPA Region 2,Cape May,34009,34009020400,3220,0.57,1.76,0,2.56,0.55,13.37,0.65
NJ,EPA Region 2,Cape May,34009,34009020500,2472,0.53,1.89,0,2.46,0.56,14.03,0.67
NJ,EPA Region 2,Cape May,34009,34009020600,2083,0.44,1.74,0,2.33,0.54,13.14,0.61
NJ,EPA Region 2,Cape May,34009,34009020700,4384,0.45,1.55,0,2.42,0.51,12.02,0.59
NJ,EPA Region 2,Cape May,34009,34009020800,2114,0.41,1.5,0,2.1,0.47,11.76,0.51
NJ,EPA Region 2,Cape May,34009,34009020901,866,0.32,1.39,0,2.1,0.49,11.43,0.44
NJ,EPA Region 2,Cape May,34009,34009020902,1334,0.38,1.47,0,2.11,0.52,11.67,0.49
NJ,EPA Region 2,Cape May,34009,34009021001,2251,0.47,1.51,0,2.47,0.5,11.86,0.58
NJ,EPA Region 2,Cape May,34009,34009021002,3472,0.39,1.56,0,2.22,0.46,12.23,0.54
NJ,EPA Region 2,Cape May,34009,34009021100,5338,0.39,1.45,0,2.41,0.47,11.76,0.54
NJ,EPA Region 2,Cape May,34009,34009021300,4041,0.31,1.38,0,2.1,0.44,11.41,0.44
NJ,EPA Region 2,Cape May,34009,34009021400,3765,0.29,1.32,0,2.2,0.44,10.93,0.44
NJ,EPA Region 2,Cape May,34009,34009021500,2163,0.3,1.26,0,2.43,0.49,10.45,0.45
NJ,EPA Region 2,Cape May,34009,34009021600,3270,0.28,1.24,0,2.32,0.43,10.35,0.43
NJ,EPA Region 2,Cape May,34009,34009021701,2667,0.37,1.41,0,2.17,0.41,11.36,0.49
NJ,EPA Region 2,Cape May,34009,34009021702,2524,0.37,1.41,0,2.24,0.43,11.4,0.5
NJ,EPA Region 2,Cape May,34009,34009021803,3926,0.39,1.46,0,2.28,0.44,11.67,0.51
NJ,EPA Region 2,Cape May,34009,34009021804,5557,0.4,1.48,0,2.29,0.44,11.82,0.53
